Date started,Date finished,Recorder (initials),sample code,site,Transect,Quadrat,Square #,Species,Count,notes,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,B2,Grammonota trivitatta,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,B2,Cyphon sp.,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,B2,Intercella sp.,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,B3,callitula sp,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,B3,Clubonia sp,2,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,B3,Tytthus sp.,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,B3,Delphacodes,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,D5,Dohrniphora sp,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,D5,Reduviidae,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,D5,callitula sp,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,A5,Megamealus sp.,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,A5,Columbola sminthuriadae,2,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,A5,callitula sp,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,E5,Columbola sminthuriadae,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,E5,Clubonia sp,2,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,E5,Dohrniphora sp,2,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,E5,Prokelisia sp,3,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,E5,Megamealus sp.,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,E5,Grammonota trivitatta,2,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,F3,Dohrniphora sp,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,F3,Grammonota trivitatta,2,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,F1,Dohrniphora sp,2,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,F1,Chloropidae,2,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,F1,Cecidomyidae,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,E3,Clubonia sp,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,E3,Chloropidae,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,A2,Megamealus sp.,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,A2,Columbola sminthuriadae,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,A2,callitula sp,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,A2,Cecidomyidae,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,A2,Delphacodes,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,B2,Prokelisia sp,2,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,B2,hemiptera nymph,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,B2,Paraclius sp.,2,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,B2,Chaetopsis sp.,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,C3,callitula sp,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,C3,Cecidomyidae,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,C3,Grammonota trivitatta,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,F6,Prokelisia sp,2,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,F6,Dohrniphora sp,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,F6,Chloropidae,1,,,,
3/11/16,3/29/16,FH,NT9Q1,N,9,1,F6,Tineidae,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B1,Anurida maritima,4,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B1,Cyphon sp.,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B1,Prokelisia sp,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B1,Chloropidae,3,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E6,Paraclius sp.,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E6,Amphipoda,3,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E6,Anurida maritima,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E6,hemiptera nymph,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E6,Cecidomyidae,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D2,Paraclius sp.,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D2,Anurida maritima,5,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D2,Amphipoda,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D2,hemiptera nymph,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D2,Megamealus sp.,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D2,Dohrniphora sp,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D2,Unknown crab,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E5,Amphipoda,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E5,Paraclius sp.,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E5,Unknown crab,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E5,hemiptera nymph,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E5,Megamealus sp.,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B2,Chloropidae,3,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B2,hemiptera nymph,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B2,Anurida maritima,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B2,Delphacodes,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B2,Amphipoda,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B2,Chloropidae,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A6,Anurida maritima,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A6,Dohrniphora sp,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A6,Chloropidae,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A6,Cecidomyidae,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A6,Megamealus sp.,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E1,Anurida maritima,4,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E1,Cecidomyidae,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E1,Chloropidae,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E1,Dohrniphora sp,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E1,Clubonia sp,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E1,hemiptera nymph,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E1,Delphacodes,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A4,hemiptera nymph,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A4,Anurida maritima,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A4,Unknown crab,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A4,Chloropidae,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A6,Chloropidae,3,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A6,Dohrniphora sp,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A6,Megamealus sp.,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B5,Chloropidae,3,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B5,Dohrniphora sp,3,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B5,Anurida maritima,4,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B5,hemiptera nymph,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B5,callitula sp,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,C4,Dohrniphora sp,3,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,C4,hemiptera nymph,3,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,C4,Clubonia sp,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,C4,Amphipoda,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,C4,Anurida maritima,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,F3,Amphipoda,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,F3,Clubonia sp,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,F3,Anurida maritima,5,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,F3,Chloropidae,4,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,F3,Dohrniphora sp,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,F3,Megamealus sp.,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,F3,hemiptera nymph,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,F3,Orobatid mite,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D1,hemiptera nymph,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D1,Amphipoda,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D1,Anurida maritima,4,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D1,Mycetophilidae ,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,C2,Anurida maritima,4,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,C2,Dohrniphora sp,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,C2,Chloropidae,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,C2,Unknown crab,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,C2,Paraclius sp.,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,C2,Tipula sp.,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A5,hemiptera nymph,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A5,Amphipoda,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A5,Unknown crab,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A5,Dohrniphora sp,3,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A5,Chloropidae,11,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A5,Anurida maritima,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A5,Delphacodes,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D6,Amphipoda,3,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D6,Anurida maritima,4,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D6,hemiptera nymph,3,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D6,Chloropidae,4,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D6,Dohrniphora sp,5,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A1,Chloropidae,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A1,Megamealus sp.,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A1,hemiptera nymph,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,A1,Cecidomyidae,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D4,Anurida maritima,5,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D4,Dohrniphora sp,4,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D4,Chloropidae,3,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D4,hemiptera nymph,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D4,Amphipoda,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,D4,Cecidomyidae,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E4,Anurida maritima,4,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E4,Unknown crab,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E4,Dohrniphora sp,4,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E4,Cecidomyidae,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E4,Paraclius sp.,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E4,Chloropidae,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,E4,Amphipoda,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B6,Orobatid mite,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B6,Dohrniphora sp,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B6,Chloropidae,2,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B6,Sesarma reticulatum,1,,,,
3/29/16,3/31/16,FH,NT3Q1,N,3,1,B6,Orobatid mite,1,,,,
,,,,,,,,,,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,B4,Dohrniphora sp,2,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,B4,Delphacodes,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,B4,Clubonia sp,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,B4,Chloropidae,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,B6,Prokelisia sp,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,B6,callitula sp,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,B6,Reduviidae,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,B6,Cecidomyidae,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,B6,Grammonota trivitatta,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C2,Clubonia sp,2,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C2,Dohrniphora sp,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C2,Hyposinga variabilis,2,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C2,callitula sp,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C2,Amphipoda,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C2,Pardosa sp.,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C2,Delphacodes,2,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C3,Delphacodes,2,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C3,Hyposinga variabilis,2,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C3,Reduviidae,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C3,Clubonia sp,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C3,Chloropidae,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C6,Cecidomyidae,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C6,Clubonia sp,2,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C6,Grammonota trivitatta,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,C6,Hyposinga variabilis,2,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D1,Megamealus sp.,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D1,Amphipoda,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D1,Dohrniphora sp,2,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D1,Hydrophilidae larvae,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D1,Chloropidae,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D1,Thripidae sp.,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D2,Chaetopsis sp.,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D2,Amphipoda,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D2,Cecidomyidae,2,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D2,Dohrniphora sp,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D2,Clubonia sp,2,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D4,Dohrniphora sp,4,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D4,Reduviidae,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D4,Cecidomyidae,2,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D4,Chloropidae,2,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D4,Intercella sp.,3,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D4,Hyposinga variabilis,3,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D4,Clubonia sp,2,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D4,Grammonota trivitatta,3,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D4,Anurida maritima,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D5,Tytthus sp.,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D5,Delphacodes,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D5,Littorina littorea,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D5,Dohrniphora sp,3,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D5,Cecidomyidae,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,D5,Clubonia sp,3,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,E1,Cecidomyidae,5,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,E1,Paraclius sp.,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,E1,Sesarma reticulatum,1,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,E1,Dohrniphora sp,3,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,E1,Clubonia sp,3,,,,
3/11/16,3/22/16,WZ,NT1Q1,N,1,1,E1,Hyposinga variabilis,1,,,,
,,,,,,,,,,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A1,Hidrophilidae larva,,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A1,Littorina littorea,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A1,Lenaphid spider,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A1,Prokelisia sp,3,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A1,Anurida maritima,3,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A1,Orobatid mite,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A1,Dohrniphora sp,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A1,Chaetopsis sp.,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A1,Amphipoda,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A2,Littorina littorea,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A2,Prokelisia sp,6,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A2,Lenaphid spider,6,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A2,Clubonia sp,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A2,Amphipoda,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A2,Dohrniphora sp,6,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A3,Grammonota trivitatta,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A3,Lenaphid spider,4,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A3,Pentatomidae,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A3,Delphacodes,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A3,callitula sp,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A3,Dohrniphora sp,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A3,Cicadellidae,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A3,Prokelisia sp,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A3,Paraclius sp.,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A4,Amphipoda,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A4,Prokelisia sp,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A4,Hyposinga variabilis,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A4,Orobatid mite,7,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A4,Clubonia sp,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A4,callitula sp,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A4,Dohrniphora sp,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A5,Clubonia sp,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A5,Grammonota trivitatta,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A5,Amphipoda,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A5,Dohrniphora sp,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,A6,Anurida maritima,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B1,Clubonia sp,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B1,Amphipoda,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B1,Prokelisia sp,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B1,Anurida maritima,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B1,Dohrniphora sp,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B2,Clubonia sp,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B2,Prokelisia sp,9,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B2,Hyposinga variabilis,8,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B2,Cecidomyidae,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B2,Amphipoda,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B2,Pentatomidae,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B3,Clubonia sp,6,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B3,Cecidomyidae,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B4,Prokelisia sp,6,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B4,Dohrniphora sp,5,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B4,Anurida maritima,13,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B4,Clubonia sp,7,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B4,Orobatid mite,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B4,callitula sp,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B4,larvae diatizid,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B5,Orobatid mite,3,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B5,Prokelisia sp,8,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B5,larvae diatizid,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B5,Clubonia sp,8,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B5,Cicadellidae,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B5,Dohrniphora sp,3,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B6,Amphipoda,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B6,Prokelisia sp,7,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B6,Clubonia sp,4,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,B6,callitula sp,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,C1,Prokelisia sp,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,C1,Clubonia sp,2,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,C1,Amphipoda,1,,,,
3/11/16,3/15/16,MD,NT8Q1,N,8,1,C1,callitula sp,3,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C1,Amphipoda,2,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C1,Dohrniphora sp,3,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C1,Clubonia sp,4,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C1,Anurida maritima,2,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C2,Prokelisia sp,6,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C2,Clubonia sp,7,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C2,Anurida maritima,2,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C2,Megamealus sp.,1,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C2,Chloropidae,1,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C3,callitula sp,1,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C3,Acrodactyla sp,1,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C3,Prokelisia sp,2,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C3,Dohrniphora sp,1,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C3,Cecidomyidae,1,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C3,Grammonota trivitatta,2,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C3,Clubonia sp,2,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C4,Prokelisia sp,4,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C4,Dohrniphora sp,4,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C4,Amphipoda,2,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C4,Anurida maritima,3,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C5,Littorina littorea,2,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C5,Prokelisia sp,5,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C5,Dohrniphora sp,1,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C5,Clubonia sp,6,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C5,Pentatomidae,1,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C5,Anurida maritima,1,,,,
3/15/16,3/15/16,MD,NT8Q1,N,8,1,C6,Prokelisia sp,2,,,,
